Year,Month,Day,Hour,Minute,Second,Depth (meter),Ur Current speed (cm/s)
2002,12,22,9,0,0,2130,-0.663082073
2002,12,22,10,0,0,2130,-0.602228807
2002,12,22,11,0,0,2130,-0.538754109
2002,12,22,12,0,0,2130,-0.473579887
2002,12,22,13,0,0,2130,-0.407817663
2002,12,22,14,0,0,2130,-0.342633253
2002,12,22,15,0,0,2130,-0.27908078
2002,12,22,16,0,0,2130,-0.217949848
2002,12,22,17,0,0,2130,-0.159668048
2002,12,22,18,0,0,2130,-0.104263499
2002,12,22,19,0,0,2130,-0.051376996
2002,12,22,20,0,0,2130,-0.00032789
2002,12,22,21,0,0,2130,0.049758711
2002,12,22,22,0,0,2130,0.099777833
2002,12,22,23,0,0,2130,0.150464619
2002,12,23,0,0,0,2130,0.202252077
2002,12,23,1,0,0,2130,0.255195213
2002,12,23,2,0,0,2130,0.308973855
2002,12,23,3,0,0,2130,0.362963997
2002,12,23,4,0,0,2130,0.416347251
2002,12,23,5,0,0,2130,0.468232915
2002,12,23,6,0,0,2130,0.517785822
2002,12,23,7,0,0,2130,0.564339613
2002,12,23,8,0,0,2130,0.60744772
2002,12,23,9,0,0,2130,0.646851262
2002,12,23,10,0,0,2130,0.682405222
2002,12,23,11,0,0,2130,0.714028848
2002,12,23,12,0,0,2130,0.741715193
2002,12,23,13,0,0,2130,0.765583777
2002,12,23,14,0,0,2130,0.785938372
2002,12,23,15,0,0,2130,0.803305439
2002,12,23,16,0,0,2130,0.818440381
2002,12,23,17,0,0,2130,0.832293789
2002,12,23,18,0,0,2130,0.845944115
2002,12,23,19,0,0,2130,0.860512626
2002,12,23,20,0,0,2130,0.87707255
2002,12,23,21,0,0,2130,0.896558493
2002,12,23,22,0,0,2130,0.919685261
2002,12,23,23,0,0,2130,0.946886532
2002,12,24,0,0,0,2130,0.978274232
2002,12,24,1,0,0,2130,1.01362935
2002,12,24,2,0,0,2130,1.052448483
2002,12,24,3,0,0,2130,1.094038547
2002,12,24,4,0,0,2130,1.137620894
2002,12,24,5,0,0,2130,1.182423942
2002,12,24,6,0,0,2130,1.227763334
2002,12,24,7,0,0,2130,1.273099651
2002,12,24,8,0,0,2130,1.31806471
2002,12,24,9,0,0,2130,1.362465819
2002,12,24,10,0,0,2130,1.406282021
2002,12,24,11,0,0,2130,1.449661887
2002,12,24,12,0,0,2130,1.492920568
