Year,Month,Day,Hour,Minute,Second,Depth (meter),Ur Current speed (cm/s)
2002,12,16,19,0,0,1830,-0.011430772
2002,12,16,20,0,0,1830,-0.013545541
2002,12,16,21,0,0,1830,-0.014872513
2002,12,16,22,0,0,1830,-0.014947348
2002,12,16,23,0,0,1830,-0.012936351
2002,12,17,0,0,0,1830,-0.007610509
2002,12,17,1,0,0,1830,0.002587297
2002,12,17,2,0,0,1830,0.019393703
2002,12,17,3,0,0,1830,0.044517832
2002,12,17,4,0,0,1830,0.079410528
2002,12,17,5,0,0,1830,0.1250605
2002,12,17,6,0,0,1830,0.181860238
2002,12,17,7,0,0,1830,0
2002,12,17,8,0,0,1830,0
2002,12,17,9,0,0,1830,0
2002,12,17,10,0,0,1830,0
2002,12,17,11,0,0,1830,0
2002,12,17,12,0,0,1830,0
2002,12,17,13,0,0,1830,0
2002,12,17,14,0,0,1830,0
2002,12,17,15,0,0,1830,0
2002,12,17,16,0,0,1830,0
2002,12,17,17,0,0,1830,0
2002,12,17,18,0,0,1830,0
2002,12,17,19,0,0,1830,0
2002,12,17,20,0,0,1830,0
2002,12,17,21,0,0,1830,0
2002,12,17,22,0,0,1830,0
2002,12,17,23,0,0,1830,0
2002,12,18,0,0,0,1830,0
2002,12,18,1,0,0,1830,0
2002,12,18,2,0,0,1830,0
2002,12,18,3,0,0,1830,0
2002,12,18,4,0,0,1830,0
2002,12,18,5,0,0,1830,0
2002,12,18,6,0,0,1830,0
2002,12,18,7,0,0,1830,0
2002,12,18,8,0,0,1830,0
2002,12,18,9,0,0,1830,0
2002,12,18,10,0,0,1830,0
2002,12,18,11,0,0,1830,0
2002,12,18,12,0,0,1830,0
2002,12,18,13,0,0,1830,0
2002,12,18,14,0,0,1830,0
2002,12,18,15,0,0,1830,0
2002,12,18,16,0,0,1830,0
2002,12,18,17,0,0,1830,0
2002,12,18,18,0,0,1830,0
2002,12,18,19,0,0,1830,0
2002,12,18,20,0,0,1830,0
2002,12,18,21,0,0,1830,0
2002,12,18,22,0,0,1830,0
2002,12,18,23,0,0,1830,0
2002,12,19,0,0,0,1830,0.610385345
2002,12,19,1,0,0,1830,0.586232882
2002,12,19,2,0,0,1830,0.560331711
2002,12,19,3,0,0,1830,0.532707159
2002,12,19,4,0,0,1830,0.503437301
2002,12,19,5,0,0,1830,0.472652345
2002,12,19,6,0,0,1830,0.440532007
2002,12,19,7,0,0,1830,0.407301039
2002,12,19,8,0,0,1830,0.373223189
2002,12,19,9,0,0,1830,0.338593896
2002,12,19,10,0,0,1830,0.303732086
2002,12,19,11,0,0,1830,0.268971399
2002,12,19,12,0,0,1830,0.234651215
2002,12,19,13,0,0,1830,0.201107783
2002,12,19,14,0,0,1830,0.168665753
2002,12,19,15,0,0,1830,0.137630363
2002,12,19,16,0,0,1830,0.108280479
2002,12,19,17,0,0,1830,0.080862665
2002,12,19,18,0,0,1830,0.055586377
2002,12,19,19,0,0,1830,0.03262037
2002,12,19,20,0,0,1830,0.012090333
2002,12,19,21,0,0,1830,-0.005922264
2002,12,19,22,0,0,1830,-0.021380139
2002,12,19,23,0,0,1830,-0.034289092
2002,12,20,0,0,0,1830,-0.044695902
2002,12,20,1,0,0,1830,-0.052688802
2002,12,20,2,0,0,1830,-0.058414468
2002,12,20,3,0,0,1830,-0.062127672
2002,12,20,4,0,0,1830,-0.064266717
2002,12,20,5,0,0,1830,-0.065520815
2002,12,20,6,0,0,1830,-0.066855114
2002,12,20,7,0,0,1830,-0.069477803
2002,12,20,8,0,0,1830,-0.074749794
2002,12,20,9,0,0,1830,-0.084047535
2002,12,20,10,0,0,1830,-0.098603294
2002,12,20,11,0,0,1830,-0.119360577
2002,12,20,12,0,0,1830,-0.146875551
2002,12,20,13,0,0,1830,-0.181271712
2002,12,20,14,0,0,1830,-0.222238911
2002,12,20,15,0,0,1830,-0.269065322
2002,12,20,16,0,0,1830,-0.320692574
2002,12,20,17,0,0,1830,-0.375785787
2002,12,20,18,0,0,1830,-0.432811647
2002,12,20,19,0,0,1830,-0.490118918
2002,12,20,20,0,0,1830,-0.546016918
2002,12,20,21,0,0,1830,-0.598848536
2002,12,20,22,0,0,1830,-0.647055255
2002,12,20,23,0,0,1830,-0.689232446
2002,12,21,0,0,0,1830,-0.724173895
2002,12,21,1,0,0,1830,-0.750905106
2002,12,21,2,0,0,1830,-0.76870543
2002,12,21,3,0,0,1830,-0.777119441
2002,12,21,4,0,0,1830,-0.77596033
2002,12,21,5,0,0,1830,-0.765315209
2002,12,21,6,0,0,1830,-0.745565723
2002,12,21,7,0,0,1830,-0.717421612
2002,12,21,8,0,0,1830,-0.681940106
2002,12,21,9,0,0,1830,-0.640499463
2002,12,21,10,0,0,1830,-0.594715892
2002,12,21,11,0,0,1830,-0.546320706
2002,12,21,12,0,0,1830,-0.497031182
2002,12,21,13,0,0,1830,-0.448443496
2002,12,21,14,0,0,1830,-0.401957433
2002,12,21,15,0,0,1830,-0.358729868
2002,12,21,16,0,0,1830,-0.319651457
2002,12,21,17,0,0,1830,-0.285341714
2002,12,21,18,0,0,1830,-0.256158256
2002,12,21,19,0,0,1830,-0.232216559
2002,12,21,20,0,0,1830,-0.213417116
2002,12,21,21,0,0,1830,-0.199477354
2002,12,21,22,0,0,1830,-0.189966094
2002,12,21,23,0,0,1830,-0.184338746
2002,12,22,0,0,0,1830,-0.181971769
2002,12,22,1,0,0,1830,-0.182195255
2002,12,22,2,0,0,1830,-0.184322764
2002,12,22,3,0,0,1830,-0.1876778
2002,12,22,4,0,0,1830,-0.19161652
2002,12,22,5,0,0,1830,-0.195546466
2002,12,22,6,0,0,1830,-0.198941268
2002,12,22,7,0,0,1830,-0.20135138
2002,12,22,8,0,0,1830,-0.202411055
2002,12,22,9,0,0,1830,-0.201841817
2002,12,22,10,0,0,1830,-0.199452772
2002,12,22,11,0,0,1830,-0.195138132
2002,12,22,12,0,0,1830,-0.18887238
2002,12,22,13,0,0,1830,-0.180703486
2002,12,22,14,0,0,1830,-0.170744602
2002,12,22,15,0,0,1830,-0.159164667
2002,12,22,16,0,0,1830,-0.146178295
2002,12,22,17,0,0,1830,-0.132035334
2002,12,22,18,0,0,1830,-0.117010412
2002,12,22,19,0,0,1830,-0.101392779
2002,12,22,20,0,0,1830,-0.085476697
2002,12,22,21,0,0,1830,-0.069552579
2002,12,22,22,0,0,1830,-0.053899055
2002,12,22,23,0,0,1830,-0.038776081
2002,12,23,0,0,0,1830,-0.024419181
2002,12,23,1,0,0,1830,-0.011034867
2002,12,23,2,0,0,1830,0.001202769
2002,12,23,3,0,0,1830,0.012154288
2002,12,23,4,0,0,1830,0.021716037
2002,12,23,5,0,0,1830,0.029820247
2002,12,23,6,0,0,1830,0.036434188
2002,12,23,7,0,0,1830,0.041558488
2002,12,23,8,0,0,1830,0.04522475
2002,12,23,9,0,0,1830,0.047492574
2002,12,23,10,0,0,1830,0.048446122
2002,12,23,11,0,0,1830,0.048190365
2002,12,23,12,0,0,1830,0.046847106
2002,12,23,13,0,0,1830,0.044550934
2002,12,23,14,0,0,1830,0.041445191
2002,12,23,15,0,0,1830,0.037678057
2002,12,23,16,0,0,1830,0.033398843
2002,12,23,17,0,0,1830,0.028754569
2002,12,23,18,0,0,1830,0.023886866
2002,12,23,19,0,0,1830,0.018929275
2002,12,23,20,0,0,1830,0.014004956
2002,12,23,21,0,0,1830,0.009224828
2002,12,23,22,0,0,1830,0
2002,12,23,23,0,0,1830,0.00047159
2002,12,24,0,0,0,1830,-0.003351434
2002,12,24,1,0,0,1830,-0.006730808
2002,12,24,2,0,0,1830,-0.009629563
2002,12,24,3,0,0,1830,-0.012025331
2002,12,24,4,0,0,1830,-0.013909512
2002,12,24,5,0,0,1830,-0.01528621
2002,12,24,6,0,0,1830,-0.016170961
2002,12,24,7,0,0,1830,-0.016589319
2002,12,24,8,0,0,1830,-0.016575338
2002,12,24,9,0,0,1830,-0.01616999
2002,12,24,10,0,0,1830,-0.015419572
2002,12,24,11,0,0,1830,-0.014374137
2002,12,24,12,0,0,1830,-0.013085974
2002,12,24,13,0,0,1830,-0.011608182
2002,12,24,14,0,0,1830,-0.009993353
2002,12,24,15,0,0,1830,-0.008292391
2002,12,24,16,0,0,1830,-0.006553476
2002,12,24,17,0,0,1830,-0.004821188
2002,12,24,18,0,0,1830,-0.003135799
2002,12,24,19,0,0,1830,-0.001532726
2002,12,24,20,0,0,1830,-4.21518E-05
2002,12,24,21,0,0,1830,0.001311196
2002,12,24,22,0,0,1830,0.002508123
2002,12,24,23,0,0,1830,0.0035349
2002,12,25,0,0,0,1830,0.004383084
2002,12,25,1,0,0,1830,0.005049223
2002,12,25,2,0,0,1830,0.005534474
2002,12,25,3,0,0,1830,0.005844151
2002,12,25,4,0,0,1830,0.005987211
2002,12,25,5,0,0,1830,0.005975709
2002,12,25,6,0,0,1830,0.005824225
2002,12,25,7,0,0,1830,0.005549287
2002,12,25,8,0,0,1830,0.005168802
2002,12,25,9,0,0,1830,0.004701507
2002,12,25,10,0,0,1830,0.004166451
2002,12,25,11,0,0,1830,0.003582516
2002,12,25,12,0,0,1830,0.002967988
2002,12,25,13,0,0,1830,0.002340186
2002,12,25,14,0,0,1830,0.001715135
2002,12,25,15,0,0,1830,0.001107318
2002,12,25,16,0,0,1830,0.00052947
2002,12,25,17,0,0,1830,-7.55618E-06
2002,12,25,18,0,0,1830,-0.000494874
2002,12,25,19,0,0,1830,-0.000925589
2002,12,25,20,0,0,1830,-0.001294777
2002,12,25,21,0,0,1830,-0.001599419
2002,12,25,22,0,0,1830,-0.001838296
2002,12,25,23,0,0,1830,-0.002011849
2002,12,26,0,0,0,1830,-0.002122021
2002,12,26,1,0,0,1830,-0.002172064
2002,12,26,2,0,0,1830,-0.00216635
2002,12,26,3,0,0,1830,-0.002110159
